Name,id,area,rt,mass,compound,similarity_score,n_matching_signals,explained_intensity_percent,Adduct_pos,mol_formula,smiles,inchi,feature_group,1,3,4,7,8,9,10,13,14,15,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,Blank01,Blank02,QC01,QC02,QC03,QC04,QC05,QC06,QC07,QC08,QC09,QC10
PARAXANTHINE_[M+H]+_181.07169_3.0677_ID,7347,733800,3.0677,181.07169,PARAXANTHINE,0.789,2,1,[M+H]+,C7H8N4O2,O=C1C2=C(N=CN2C)N=C(O)N1C,"InChI=1S/C7H8N4O2/c1-10-3-8-5-4(10)6(12)11(2)7(13)9-5/h3H,1-2H3,(H,9,13)",131,202700,251500,266700,168800,160900,244800,209000,374500,359900,382200,360000,423800,733800,713500,107200,113400,304100,335500,52150,61670,245900,324600,104100,92850,240100,265600,154000,160600,519200,621600,231200,280900,445200,412100,2249,1325,347900,340900,322400,324900,312400,299300,277500,272900,264200,256400
PARAXANTHINE_[M+H]+_181.07174_3.2464_ID,7766,678400,3.2464,181.07174,PARAXANTHINE,0.789,2,1,[M+H]+,C7H8N4O2,O=C1C2=C(N=CN2C)N=C(O)N1C,"InChI=1S/C7H8N4O2/c1-10-3-8-5-4(10)6(12)11(2)7(13)9-5/h3H,1-2H3,(H,9,13)",175,91480,84470,89900,18370,16510,117600,105200,319200,351200,301600,556600,678400,270500,230400,179200,185800,184800,164900,104300,116800,101900,100500,149400,130500,119700,130700,39470,43570,39390,45210,134900,161200,156600,149700,391.5,330.2,204600,204800,211300,203300,195700,188500,173800,167900,163000,154300
Parthenolide [M+H]+_M+H_249.14589_4.6796,13522,20770,4.6796,249.14589,Parthenolide [M+H]+,0.724,42,0.6714,M+H,,CC1=CCCC2(C(O2)C3C(CC1)C(=C)C(=O)O3)C, ,,1814,4942,8313,5252,6853,11760,9625,11330,6006,5971,1676,2941,10290,2188,3447,5180,5025,5941,6149,3836,15270,5678,7408,2538,2313,9518,5773,4062,10720,3763,10540,4703,9520,9927,4068,6351,11200,12360,12290,11610,10020,11420,4131,5742,4143,4649
Pentaethylene glycol_[M+H]+_239.14864_3.2062_ID,7650,726200,3.2062,239.14864,Pentaethylene glycol,0.629,5,1,[M+H]+,C10H22O6,,,16,515700,342400,316200,515300,473400,726200,447100,409000,393500,337500,390600,612500,379600,368800,279400,546600,296000,450500,266600,252200,298500,333400,381900,339600,351600,427900,460200,299700,350600,345300,466600,364200,271300,432900,327800,495400,515500,500600,527700,502300,478700,466300,406400,369800,357100,362200
Pentapropylene glycol_[M+H]+_309.22701_4.4329_ID,12648,69170,4.4329,309.22701,Pentapropylene glycol,0.316,3,0.9371,[M+H]+,C15H32O6,,,145,20880,41460,42190,44700,57930,40960,33870,47230,42780,42480,56570,54340,57040,41640,28660,65930,52430,62710,34530,39650,51830,48710,46190,41850,47390,55660,60790,44420,53290,33780,57420,58020,52320,55290,48820,54900,69170,65510,65810,64920,60960,57540,48220,46650,45520,44710
Perillaldehyde_[M+H]+_151.11171_4.857_ID,13868,825600,4.857,151.11171,Perillaldehyde,0.878,24,0.9925,[M+H]+,C10H14O,,,8,463500,527800,570200,505600,601800,600000,508000,558900,523800,458300,480900,556400,463000,486900,433500,474100,517200,555100,547200,514200,572900,540800,523800,449100,267700,534100,596900,483800,568800,460100,549900,476900,566800,498400,571100,572400,658200,652500,596200,563000,566600,536000,546600,505300,537700,518200
Phenylacetyl-L-glutamine_[M+H-C8H9ON]+_130.04982_0.9416_ID,2955,3629000,0.9416,130.04982,Phenylacetyl-L-glutamine,0.829,5,1,[M+H-C8H9ON]+,C13H16N2O4,,,,826200,2312000,2637000,2300000,2365000,3629000,3542000,3071000,2287000,2500000,1686000,2185000,2448000,1955000,1996000,2030000,2302000,1605000,2379000,2937000,2477000,2345000,2125000,2046000,1674000,2245000,2336000,1993000,779900,2044000,2466000,719100,841800,785000,8049,26580,3021000,2427000,2752000,2743000,2693000,2529000,1435000,2118000,743900,2020000
PHENYLALANINE_[M+H]+_166.08597_2.9484_ID,6985,21290000,2.9484,166.08597,PHENYLALANINE,0.977,6,1,[M+H]+,C9H11NO2,O=C(O)C(N)CC=1C=CC=CC1,"InChI=1S/C9H11NO2/c10-8(9(11)12)6-7-4-2-1-3-5-7/h1-5,8H,6,10H2,(H,11,12)/t8-/m0/s1",9,15130000,17470000,17780000,15990000,13530000,20060000,16130000,14610000,16320000,15500000,11890000,11810000,14490000,12670000,15430000,13340000,17500000,15040000,20260000,19990000,20020000,21290000,16210000,12750000,14530000,14050000,14310000,13090000,13040000,15050000,12110000,16120000,19250000,18440000,69750,41710,19110000,18580000,18300000,17790000,17400000,16480000,15990000,15010000,14740000,14430000
Phenylalanine betaine_[M+H]+_208.13294_3.1446_ID,7522,334200,3.1446,208.13294,Phenylalanine betaine,0.393,5,0.9265,[M+H]+,C12H17NO2,C[N+](C)(C)[C@@H](Cc1ccccc1)C(=O)[O-],"InChI=1S/C12H17NO2/c1-13(2,3)11(12(14)15)9-10-7-5-4-6-8-10/h4-8,11H,9H2,1-3H3/t11-/m0/s1",,71730,98390,94440,60420,61170,257200,240500,43040,46590,50770,28360,28200,55930,45660,260700,277500,293100,334200,46640,57320,49030,49030,42600,35290,38400,40240,31480,34470,28860,32830,37730,48580,51360,40030,2904,3810,110700,113900,99700,98270,97060,100900,84190,86650,81240,86610
Phenylalanine methyl ester_M+H_180.10163_3.4282,8195,14980,3.4282,180.10163,Phenylalanine methyl ester,0.315,7,0.9684,M+H,,COC(=O)C(N)Cc1ccccc1,N/A,,3542,6924,9786,6630,6816,10020,9869,14980,6927,7202,6454,5742,8669,7701,8404,5839,8520,8337,8199,10560,7246,5535,5812,5551,8345,8876,9052,7443,7271,9535,9685,8840,5025,7437,582.3,202.8,9885,8808,9816,9334,9689,8897,8267,6042,8230,5895
Phytosphingosine_[M+H]+_318.30024_5.2744_ID,14896,25340,5.2744,318.30024,Phytosphingosine,0.539,18,0.8148,[M+H]+,C18H39NO3,,,,13190,14970,15720,16950,21080,20220,17070,20930,16630,18370,15120,17060,17460,13760,15050,15270,17140,20170,15250,14150,21900,20400,14970,14580,15960,18170,17930,13980,20100,17520,17640,12650,15060,15080,23420,25340,23730,22870,22740,21310,22320,16010,16590,14740,14750,13670
Pinolenic acid_[M+H]+_279.23183_5.586_ID,15857,142000,5.586,279.23183,Pinolenic acid,0.573,39,0.9891,[M+H]+,C18H30O2,,,,1784,5104,13480,1083,5926,3170,2265,4799,3569,5208,16820,15810,10020,3435,2435,8721,17830,12310,1742,3252,142000,15440,3658,3130,3580,20330,11450,2413,13800,14510,8665,2023,1076,5384,7936,1580,22490,17820,6635,9675,14850,9556,2884,1158,3855,2316
Pipecolic acid_[M+H]+_130.0861_1.1421_ID,3919,4794000,1.1421,130.0861,Pipecolic acid,0.668,4,0.9197,[M+H]+,C6H11NO2,O=C(O)C1NCCCC1,"InChI=1S/C6H11NO2/c8-6(9)5-3-1-2-4-7-5/h5,7H,1-4H2,(H,8,9)",,272200,281500,276600,385100,385900,527100,475900,421400,426200,409300,357600,415100,363200,310500,245600,242000,284600,283500,355900,394800,423900,437000,279800,255600,266200,305700,262000,261500,318300,332300,3814000,3824000,4794000,3683000,2808,1637,808100,767700,728900,702300,686500,665000,641600,637300,619000,574200
Pipecolic acid_[M+H]+_130.08611_1.201_ID,4159,876600,1.201,130.08611,Pipecolic acid,0.813,4,0.9197,[M+H]+,C6H11NO2,O=C(O)C1NCCCC1,"InChI=1S/C6H11NO2/c8-6(9)5-3-1-2-4-7-5/h5,7H,1-4H2,(H,8,9)",,427300,497800,540700,435100,427100,694500,644500,318900,343500,398500,310600,354200,464300,396800,365900,344800,469600,401300,233300,269900,321200,342700,270000,206400,285900,331300,422700,370500,508700,632600,339800,470500,687800,730800,2093,2666,506200,478900,484300,493500,456100,477800,425700,388000,408700,395700
Piperine_[M+H]+_286.1437_5.5338_ID,15670,137700,5.5338,286.1437,Piperine,0.603,5,0.9126,[M+H]+,C17H19NO3,C1CCN(CC1)C(=O)/C=C/C=C/c1ccc2c(c1)OCO2,"InChI=1S/C17H19NO3/c19-17(18-10-4-1-5-11-18)7-3-2-6-14-8-9-15-16(12-14)21-13-20-15/h2-3,6-9,12H,1,4-5,10-11,13H2/b6-2+,7-3+",5,2252,4058,6230,63020,56520,137700,79950,10920,13830,27360,1557,4307,45400,22620,34900,33270,64890,63770,14090,10800,13160,14870,103100,66010,105400,105900,10400,9790,19720,17870,112.4,673.5,191.1,7866,282.3,286.1,45390,43410,40520,42570,42070,27790,21650,17570,15430,13730
Pro-Glu_[M+H]+_245.11289_1.0219_ID,3373,85700,1.0219,245.11289,Pro-Glu,0.322,8,0.9785,[M+H]+,C10H16N2O5,,,,42160,37450,46990,10400,34450,54530,58380,39090,45240,10570,37640,38570,40590,43760,34960,51730,42670,51030,34380,61100,39730,51750,35600,45460,26740,20980,41360,51280,32890,55120,36170,13890,40580,49940,,,53270,53810,52960,53190,43810,47590,29900,42710,39820,36400
Pro-Glu-Arg_[M+H]+_401.21443_2.7844_ID,6645,62000,2.7844,401.21443,Pro-Glu-Arg,0.349,7,0.3817,[M+H]+,C16H28N6O6,,,,22300,28790,31760,17370,15790,35770,32280,27060,28160,27400,30460,33500,30840,24970,24420,25870,27920,24990,21690,25630,19120,23590,14770,12390,12610,14850,28510,26580,22770,32670,18040,22510,29500,22890,,,33350,30440,30300,29850,27520,29180,24790,24710,22640,21430
Pro-Pro_[M+H]+_213.12313_1.4926_ID,5322,32050,1.4926,213.12313,Pro-Pro,0.404,2,0.9951,[M+H]+,C10H16N2O3,,,,26490,24340,18990,5151,17010,30270,15580,16740,22480,28850,25310,16400,28950,19040,7953,12520,13500,6806,28640,21530,9952,13160,10350,15650,13580,12530,13010,20460,21860,19730,24480,28820,16100,24540,,,22130,11260,24000,29500,15320,18670,26280,14100,21810,32050
Rhodamine 6G cation_[Cat]+_443.23317_5.1683_ID,14615,61860,5.1683,443.23317,Rhodamine 6G cation,0.941,2,0.9679,[Cat]+,C28H31N2O3,,,,40390,39940,47010,45660,47670,52000,49200,54720,9824,54850,43270,46330,47780,43990,50250,39500,48940,55930,44420,34120,45910,47120,43580,43230,45220,49860,44090,37190,46510,44890,42830,42080,43350,43640,48870,61860,52180,52720,45320,46990,51910,42710,51440,41700,44750,46460
S-(5'-Adenosyl)-L-homocysteine_[M+2H]2+_193.06767_1.413_ID,5110,154000,1.413,193.06767,S-(5'-Adenosyl)-L-homocysteine,0.511,4,0.8786,[M+2H]2+,C14H20N6O5S,,,,79300,58210,65270,65420,66710,135800,107600,48410,70260,55210,89750,76990,74590,66430,80940,72830,69300,69900,74460,69030,76200,81620,65380,59230,60860,49460,65650,77790,72740,88300,86350,154000,130000,142000,,,96590,97820,87590,91340,89310,88330,86540,73610,77480,81890
Sambucinol_[M+H]+_267.15651_4.1674_ID,10198,45680,4.1674,267.15651,Sambucinol,0.391,2,1,[M+H]+,C15H22O4,CC1=C[C@]23[C@](CC1)([C@]4(C[C@@H]([C@H]([C@]4(O2)CO)O3)O)C)C,"InChI=1S/C15H22O4/c1-9-4-5-12(2)13(3)7-10(17)11-14(13,8-16)19-15(12,6-9)18-11/h6,10-11,16-17H,4-5,7-8H2,1-3H3/t10-,11+,12+,13+,14+,15+/m0/s1",,,13060,17210,12010,14600,277.4,12120,19530,13800,13010,17320,12270,29260,25090,13360,14620,18920,23690,17590,10990,21930,19670,17070,13260,14250,19410,17930,17050,19780,16040,27570,24720,27560,32210,19780,22630,20790,19310,20350,18270,17570,17470,15870,15260,14670,14040
Sambucinol_[M+H]+_267.15648_4.2648_ID,10860,39930,4.2648,267.15648,Sambucinol,0.391,2,1,[M+H]+,C15H22O4,CC1=C[C@]23[C@](CC1)([C@]4(C[C@@H]([C@H]([C@]4(O2)CO)O3)O)C)C,"InChI=1S/C15H22O4/c1-9-4-5-12(2)13(3)7-10(17)11-14(13,8-16)19-15(12,6-9)18-11/h6,10-11,16-17H,4-5,7-8H2,1-3H3/t10-,11+,12+,13+,14+,15+/m0/s1",,,6707,22740,7034,28220,,2968,25210,6283,26510,17960,22660,33560,26570,18500,19000,22940,28210,21320,22430,27650,25030,20660,15240,18210,22430,26350,19900,23910,22370,36790,29230,31270,39930,21810,23020,11720,12610,10550,11810,11300,8804,8709,8786,7670,8935
Sclareolide_[M+H-C2H4O2]+_191.17929_5.7397_ID,16484,52070,5.7397,191.17929,Sclareolide,0.83,15,0.9679,[M+H-C2H4O2]+,C16H26O2,,,,36500,19460,28370,40440,38540,50340,17320,43860,17290,31670,16590,15800,41300,22150,32080,19800,47530,29960,28590,18350,42450,35560,26390,27730,16060,22970,29200,24630,37590,39190,17950,19620,26140,33240,31230,24910,36210,37110,28870,39770,25570,22960,19500,25880,20390,20080
Sclareolide_[M+H-C2H4O2]+_191.1793_5.8258_ID,16985,25470,5.8258,191.1793,Sclareolide,0.83,15,0.9679,[M+H-C2H4O2]+,C16H26O2,,,,5417,11550,10670,10070,22680,20720,8741,14800,10130,13560,6118,11580,11200,17610,5785,7384,9996,18590,7610,6580,14940,21480,14300,15710,3206,12220,11030,6456,15780,7290,20040,15260,22490,10840,25470,17970,21780,18330,24200,15920,19470,10710,11140,7491,2788,8130
SERINE__211.09386_4.2649,10862,99650,4.2649,211.09386,SERINE,0.36,3,0.2429,,,,,144,,56680,73400,59560,57750,2143,41750,69800,56280,72500,70500,73490,73940,59810,64300,70810,54910,58780,76480,66140,57500,55770,68540,62390,66170,56920,57080,70050,56820,72910,56720,75170,71440,99650,56860,60310,50570,52780,49830,49280,47980,49400,62950,63250,60990,59570
serine_M+H_106.04966_1.0361,3440,51840,1.0361,106.04966,serine,0.444,9,0.5598,M+H,, , ,,33510,11570,13650,3545,8911,20450,17880,22710,36700,21870,15790,20410,18020,16240,10110,14870,4688,18610,14040,19940,19270,4966,20060,20470,6326,14050,7198,26300,34080,51840,13540,21220,18430,25080,4863,3353,25080,16120,17660,11620,12130,14660,9222,26500,17400,18870
serine_M+H_106.04977_6.7759,21884,34670,6.7759,106.04977,serine,0.59,10,0.6745,M+H,, , ,,16390,8407,8018,21960,9633,34670,16430,6713,8747,8471,6883,23180,9061,10120,11350,8742,21580,19720,12690,8516,12980,11580,17800,3357,13860,19440,23010,8768,12240,9941,13270,6487,11130,25290,9716,19760,12910,10910,23680,13870,12210,26420,20190,7693,11100,15740
S-Hydroprene_[M+H]+_267.2318_5.0783_ID,14356,62470,5.0783,267.2318,S-Hydroprene,0.322,29,0.9022,[M+H]+,C17H30O2,,,,31900,47030,44850,42360,52130,36160,47670,46300,45720,45320,43420,47730,47350,40050,40520,44530,52070,54430,45680,36880,55280,54440,39600,42090,43360,50300,52950,39300,53110,43520,52540,42210,42590,48590,62470,61290,56450,55570,55090,54030,43040,44290,40090,40360,38130,41520
S-Hydroprene_[M+H-C2H4]+_239.20045_6.0388_ID,18153,25200,6.0388,239.20045,S-Hydroprene,0.508,31,0.7522,[M+H-C2H4]+,C17H30O2,,,,1749,7899,8220,3214,16870,13950,8509,11960,2942,4797,2500,5024,3590,4152,933.1,4155,1063,7998,12120,4459,10500,18440,3427,3041,2223,4418,3591,2757,18680,2484,6054,1798,9652,2468,17770,13280,9604,14300,15400,10140,11710,3149,1539,4617,3213,3839
S-Lactoylglutathione_[M+H]+_380.11206_2.0487_ID,6119,85150,2.0487,380.11206,S-Lactoylglutathione,0.495,14,0.8007,[M+H]+,C13H21N3O8S,,,,17000,29110,26420,26370,47860,48420,17770,18930,15770,21230,14740,17620,50010,27960,18850,18300,31880,35180,24980,17290,37670,54700,27400,14360,32720,57610,21610,22140,48580,40500,85150,67790,79440,47180,,,46070,45640,42260,41990,39680,40640,36510,33210,32490,30690
S-Methyl-L-cysteine_[M+H-NH3]+_119.01593_0.9646_ID,3070,449800,0.9646,119.01593,S-Methyl-L-cysteine,0.622,7,0.9526,[M+H-NH3]+,C4H9NO2S,,,,98070,101900,110600,101000,95600,192500,170400,116600,119800,114000,111300,121600,71910,53780,92900,95540,102400,100200,148800,170700,152200,156000,121500,100100,97340,109600,59190,59070,51290,61610,379500,428100,449800,399500,,,179500,190700,173800,162900,161200,161000,151200,144800,142600,138900
SPHINGANINE_[M+H]+_302.30533_5.2478_ID,14831,83210,5.2478,302.30533,SPHINGANINE,0.887,20,0.9568,[M+H]+,C18H39NO2,OCC(N)C(O)CCCCCCCCCCCCCCC,"InChI=1S/C18H39NO2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-18(21)17(19)16-20/h17-18,20-21H,2-16,19H2,1H3/t17-,18+/m0/s1",,34310,38450,42030,41380,66630,58960,47690,64950,42890,47680,37340,43450,46430,,38140,37550,48810,58650,41800,36110,67110,62920,39740,35760,40570,49870,47220,48920,67520,41580,47690,36900,41570,43270,73870,83210,71590,70630,71020,65030,67980,45750,44350,38640,37280,37810
Stachydrine_[M+H]+_144.1017_0.9338_ID,2918,10470000,0.9338,144.1017,Stachydrine,0.933,6,0.9886,[M+H]+,C7H13NO2,C[N+]1(C)CCC[C@H]1C(=O)[O-],,88,488000,968000,1037000,1253000,1281000,7960000,6866000,564000,478700,1016000,302600,345600,1825000,1447000,7645000,7779000,10470000,9216000,500500,550400,1250000,1479000,1271000,1231000,1438000,1698000,2501000,2370000,3084000,3101000,4177000,3727000,5089000,4464000,2495,3548,3374000,3429000,3275000,3155000,3004000,2930000,2744000,2590000,2504000,2605000
Stearamide_[M+H]+_284.29469_6.476_ID,20213,315700,6.476,284.29469,Stearamide,0.388,13,0.7075,[M+H]+,C18H37NO,,,,91120,124200,159400,123600,277200,243400,143900,175300,97620,55280,107400,69650,54960,87320,147500,70600,64230,99730,106900,140900,200300,78990,60360,72230,71820,120400,79860,166300,183900,232600,166500,89020,161800,127100,13580,13710,182700,315700,290700,262300,135600,197600,106900,41640,89180,87560
Stearoyl-L-carnitine_[M+H]+_428.37377_5.8387_ID,17045,564400,5.8387,428.37377,Stearoyl-L-carnitine,0.748,12,0.9794,[M+H]+,C25H49NO4,,,,102800,63310,134200,88700,71050,457100,125600,114700,191400,75190,50820,153300,125300,42880,112300,564400,102500,66660,47450,94540,28610,95120,58360,74930,160000,81640,76460,68120,468800,194700,39440,183600,323200,386000,273.7,471.9,129600,130200,123200,117000,169400,153500,99140,101400,92230,93360
Suberic acid_[M+H-H2O]+_157.08584_3.9474_ID,9397,118300,3.9474,157.08584,Suberic acid,0.554,8,1,[M+H-H2O]+,C8H14O4,,,79,78690,78940,84800,82620,82920,103700,76030,93890,80450,80310,81600,85060,86170,69760,73640,89760,75180,78060,84440,73510,80560,82180,71110,79550,80410,81460,84260,79180,90740,81930,90550,82940,79690,96960,97440,94240,95780,101100,93170,96440,86360,83450,87220,80300,79920,78440
Sucrose_[M+Na]+_365.1056_6.8367_ID,22142,97500,6.8367,365.1056,Sucrose,0.856,4,0.9951,[M+Na]+,C12H22O11,,,,34170,29160,20430,37430,70320,49480,17670,65190,33600,10990,31900,12090,5918,29660,7828,27980,34650,21830,36120,25720,31710,18220,22350,7410,9779,13890,36270,24350,19850,11290,41810,27980,12240,22250,97500,95890,19850,66900,75510,24200,17160,38210,9376,39090,5431,30740
Sucrose_[M+Na]+_365.10557_6.7283_ID,21389,145000,6.7283,365.10557,Sucrose,0.862,4,0.9951,[M+Na]+,C12H22O11,,,,15000,22660,33100,20620,36550,57900,28680,36050,23650,21090,11610,20300,22870,23210,17270,26760,4342,23600,26390,24160,38440,96520,3443,14800,22440,26070,9473,25530,63240,25900,23970,11270,29130,31440,63990,73200,145000,78830,57860,132200,32290,28370,25830,23380,20440,9771
sulochrin_[M+K]+_371.05088_2.8412_ID,6716,19480,2.8412,371.05088,sulochrin,0.681,15,0.7001,[M+K]+,C17H16O7,O=C(OC)C=1C=C(O)C=C(OC)C1C(=O)C2=C(O)C=C(C=C2O)C,"InChI=1S/C17H16O7/c1-8-4-11(19)15(12(20)5-8)16(21)14-10(17(22)24-3)6-9(18)7-13(14)23-2/h4-7,18-20H,1-3H3",,372.8,13450,13890,1352,1844,11660,15510,4274,12740,9618,3098,1408,13690,4771,13300,19480,14530,17460,5530,17270,3107,10620,3243,2676,3544,1940,2385,702.8,2805,9609,1779,11230,11340,2989,,,7433,9178,9400,8572,7911,11580,4344,3567,2284,2558
Tetradecanedioic acid_[M+H-H2O]+_241.17971_5.3847_ID,15175,18320,5.3847,241.17971,Tetradecanedioic acid,0.642,50,0.965,[M+H-H2O]+,C14H26O4,,,,7787,8418,9746,11000,14000,13050,10580,12110,11590,8455,7483,11580,10300,6431,4729,10060,10070,11930,9061,6682,14270,11250,8633,7544,9981,10510,10510,9080,12170,7270,8423,8129,10690,12330,17750,16800,14600,12360,16940,14410,12030,9627,9563,10010,8213,9006
Tetradecanedioic acid_[M+H-2H2O]+_223.16917_5.8591_ID,17171,252900,5.8591,223.16917,Tetradecanedioic acid,0.773,34,0.8701,[M+H-2H2O]+,C14H26O4,,,80,109300,124700,113500,119400,145100,197300,86110,148100,131700,141600,99340,132400,87850,117700,98060,58400,138900,37670,98610,40040,113000,97090,128000,111500,89840,57410,101200,85220,185400,126200,118200,109000,92490,140800,252900,238700,218500,194100,194400,166700,149500,113600,52000,123000,101700,111300
Tetradecanedioic acid_[M+H-2H2O]+_223.16914_4.8607_ID,13881,50360,4.8607,223.16914,Tetradecanedioic acid,0.787,47,0.9502,[M+H-2H2O]+,C14H26O4,,,,20220,27350,24940,26690,28650,22380,19420,20570,22400,19630,17590,26750,24800,25110,24120,21520,20000,32210,26250,24620,22900,23490,18850,18920,22310,20020,28800,21850,25220,25190,26310,23780,22070,24930,18700,31390,27140,28090,25780,24470,28990,26040,19670,23820,25900,17280
Tetradecanedioic acid_[M+H-2H2O]+_223.16913_4.9776_ID,14150,175800,4.9776,223.16913,Tetradecanedioic acid,0.787,51,0.9655,[M+H-2H2O]+,C14H26O4,,,61,122100,111300,129300,131500,153800,153800,123200,159200,130500,120000,121200,119700,133300,106800,116900,122200,156100,148600,138600,109300,157800,152000,124100,120200,118600,147000,136000,128500,162100,130000,147800,130700,128500,129800,167400,170600,175800,163500,164000,155400,152200,130800,143600,124600,111300,124400
Tetradecanedioic acid_[M+H-2H2O]+_223.16913_5.0397_ID,14289,261300,5.0397,223.16913,Tetradecanedioic acid,0.787,51,0.9655,[M+H-2H2O]+,C14H26O4,,,184,134300,156900,155000,132100,182100,185400,167300,179200,144600,164100,138700,152100,153800,147000,132300,149900,169500,173200,166600,143700,174000,168200,158400,144900,149200,165700,174300,133300,196100,141100,161800,130000,193600,157700,198300,194000,204100,206300,207200,183500,192700,196200,144800,149000,139600,146800
Tetradecanedioic acid_[M+H-2H2O]+_223.16915_5.1757_ID,14653,98590,5.1757,223.16915,Tetradecanedioic acid,0.8,51,0.9655,[M+H-2H2O]+,C14H26O4,,,,2897,27010,63610,75790,80820,66350,24990,32540,66000,11890,71410,58030,79920,56380,26340,64610,49460,37140,42780,57790,88540,89420,48870,48050,56300,61850,31070,56510,64470,60990,82300,27850,41290,61270,83910,46960,98590,89700,83410,79850,78790,50070,54430,39590,65000,52700
Tetradecanedioic acid_[M+H-3H2O]+_205.15855_5.177_ID,14658,37830,5.177,205.15855,Tetradecanedioic acid,0.833,42,0.9873,[M+H-3H2O]+,C14H26O4,,,,3547,18500,25050,20870,27980,12470,29330,24350,21450,23260,4312,23550,12020,21830,20510,21520,25130,25710,21570,20020,23730,30500,20470,20420,21390,24220,18070,16660,28070,23440,27640,21450,26560,20800,34760,29340,29410,37830,9108,29620,22270,7294,25850,15240,21530,12180
Tetradecanedioic acid_[M+H-3H2O]+_205.15861_5.8122_ID,16874,112300,5.8122,205.15861,Tetradecanedioic acid,0.889,34,0.9588,[M+H-3H2O]+,C14H26O4,,,,19270,37320,30970,26060,11110,42350,36930,35800,39620,12300,20860,33270,45880,36320,26600,62630,9065,43820,44370,40690,41510,112300,31810,24320,28760,70300,35590,25450,22970,45640,16950,19360,8599,13350,63630,67490,10370,55890,6857,34750,14510,25310,58410,7084,66150,32630
Tetradecanedioic acid_[M+H-3H2O]+_205.15861_5.8544_ID,17118,235800,5.8544,205.15861,Tetradecanedioic acid,0.889,34,0.9588,[M+H-3H2O]+,C14H26O4,,,80,120100,142500,117600,130400,189800,151100,93710,140400,141500,150900,107700,144300,89750,129800,106100,67530,51920,102900,106500,76770,53400,93140,133100,117400,115500,73940,109800,86250,195700,87140,115100,105500,131500,142500,235800,181400,220600,215000,214400,179800,168500,117700,75690,131500,40260,114700
